ID,1_percentage,1_counts,2_percentage,2_counts,3_percentage,3_counts,4_percentage,4_counts,5_percentage,5_counts,6_percentage,6_counts,7_percentage,7_counts,8_percentage,8_counts,9_percentage,9_counts,10_percentage,10_counts,11_percentage,11_counts,12_percentage,12_counts,13_percentage,13_counts,14_percentage,14_counts,15_percentage,15_counts,16_percentage,16_counts,17_percentage,17_counts,18_percentage,18_counts
3_97_172564_21,15.96,34.0,68.54,146.0,0.0,0.0,0.47,1.0,0.47,1.0,0.0,0.0,6.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_136_178969_29,33.82,257.0,5.39,41.0,0.39,3.0,3.82,29.0,3.82,29.0,0.13,1.0,37.11,282.0,0.0,0.0,0.0,0.0,0.13,1.0,0.79,6.0,2.11,16.0,0.0,0.0,6.58,50.0,0.13,1.0,2.63,20.0,0.13,1.0,0.0,0.0
4_163_182710_10,80.56,29.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,4.0,0.0,0.0,8.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_107_174064_50,81.43,57.0,5.71,4.0,1.43,1.0,1.43,1.0,4.29,3.0,0.0,0.0,2.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_6_160288_63,28.41,279.0,6.62,65.0,0.92,9.0,2.75,27.0,6.42,63.0,0.1,1.0,41.65,409.0,0.1,1.0,0.0,0.0,0.0,0.0,1.83,18.0,2.04,20.0,0.2,2.0,6.42,63.0,0.41,4.0,0.2,2.0,0.51,5.0,0.0,0.0
101_198_183601_30,59.35,200.0,5.04,17.0,1.48,5.0,1.48,5.0,3.26,11.0,0.0,0.0,23.74,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,2.0,1.78,6.0,0.0,0.0,1.78,6.0,0.0,0.0,0.59,2.0,0.0,0.0,0.0,0.0
3_110_174499_29,55.94,226.0,6.68,27.0,0.25,1.0,3.47,14.0,5.69,23.0,0.0,0.0,18.32,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.74,3.0,0.0,0.0,6.93,28.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0
3_134_178660_11,50.0,220.0,6.36,28.0,0.45,2.0,2.27,10.0,2.95,13.0,0.23,1.0,23.41,103.0,0.23,1.0,0.0,0.0,0.0,0.0,1.14,5.0,0.45,2.0,0.0,0.0,9.09,40.0,0.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3_70_168955_46,51.11,299.0,11.11,65.0,4.1,24.0,2.91,17.0,7.69,45.0,0.0,0.0,14.87,87.0,0.51,3.0,0.0,0.0,1.03,6.0,0.34,2.0,0.17,1.0,0.0,0.0,2.22,13.0,0.34,2.0,1.03,6.0,0.0,0.0,0.0,0.0
3_113_174826_22,79.08,121.0,2.61,4.0,1.31,2.0,1.96,3.0,1.31,2.0,0.0,0.0,9.8,15.0,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_13_161932_26,29.14,243.0,3.24,27.0,0.72,6.0,2.28,19.0,7.43,62.0,0.0,0.0,42.81,357.0,0.12,1.0,0.0,0.0,0.0,0.0,1.56,13.0,2.04,17.0,0.0,0.0,8.75,73.0,0.12,1.0,0.0,0.0,0.24,2.0,0.0,0.0
3_96_172471_34,70.8,80.0,10.62,12.0,0.0,0.0,0.88,1.0,0.88,1.0,0.0,0.0,4.42,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,6.0,0.0,0.0,1.77,2.0,0.0,0.0,0.88,1.0,0.88,1.0,0.0,0.0
3_76_169870_25,59.38,95.0,11.25,18.0,2.5,4.0,6.25,10.0,5.0,8.0,0.63,1.0,9.38,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,5.0,0.0,0.0,0.63,1.0,0.0,0.0,0.0,0.0
2_38_164974_54,43.76,589.0,3.71,50.0,1.34,18.0,2.82,38.0,5.72,77.0,0.82,11.0,28.53,384.0,0.22,3.0,0.07,1.0,0.07,1.0,0.82,11.0,2.01,27.0,0.07,1.0,6.54,88.0,0.07,1.0,0.52,7.0,0.37,5.0,0.0,0.0
4_168_183358_3,88.39,99.0,4.46,5.0,0.0,0.0,1.79,2.0,0.89,1.0,0.0,0.0,1.79,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,1.0,1.79,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_17_162337_10_1,34.52,388.0,3.74,42.0,0.8,9.0,2.85,32.0,5.6,63.0,0.09,1.0,39.32,442.0,0.27,3.0,0.0,0.0,0.18,2.0,1.78,20.0,1.33,15.0,0.09,1.0,6.58,74.0,0.36,4.0,0.18,2.0,0.36,4.0,0.0,0.0
2_34_164593_54,71.36,152.0,5.16,11.0,1.41,3.0,3.29,7.0,1.88,4.0,0.47,1.0,6.1,13.0,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,2.0,0.0,0.0,6.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_95_172282_2,58.33,161.0,6.16,17.0,1.45,4.0,5.43,15.0,3.99,11.0,0.36,1.0,15.94,44.0,1.09,3.0,0.0,0.0,0.0,0.0,1.09,3.0,0.72,2.0,0.0,0.0,2.17,6.0,0.0,0.0,1.09,3.0,0.0,0.0,0.0,0.0
4_158_182071_134,75.13,148.0,11.68,23.0,1.02,2.0,1.52,3.0,1.52,3.0,0.0,0.0,4.06,8.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.52,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_100_173101_18,69.07,230.0,4.5,15.0,0.9,3.0,1.8,6.0,8.71,29.0,0.0,0.0,8.11,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,7.0,1.2,4.0,0.0,0.0,0.6,2.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0
3_117_175417_46,60.0,27.0,31.11,14.0,0.0,0.0,0.0,0.0,4.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_168_183364_5,82.24,88.0,1.87,2.0,0.93,1.0,2.8,3.0,1.87,2.0,0.0,0.0,8.41,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_113_174853_31,46.17,301.0,7.67,50.0,1.84,12.0,4.29,28.0,8.59,56.0,0.0,0.0,24.39,159.0,0.0,0.0,0.0,0.0,0.15,1.0,0.46,3.0,1.38,9.0,0.0,0.0,2.61,17.0,0.0,0.0,0.31,2.0,0.0,0.0,0.15,1.0
2_18_162673_15,43.56,132.0,4.29,13.0,0.99,3.0,1.65,5.0,5.94,18.0,15.84,48.0,15.18,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,5.0,1.65,5.0,0.0,0.0,5.94,18.0,0.0,0.0,0.33,1.0,0.0,0.0,0.33,1.0
3_67_168580_74_1,56.43,215.0,5.51,21.0,0.79,3.0,5.77,22.0,3.41,13.0,0.0,0.0,16.8,64.0,0.0,0.0,0.0,0.0,0.52,2.0,0.26,1.0,0.26,1.0,0.0,0.0,4.99,19.0,0.0,0.0,1.05,4.0,0.26,1.0,0.0,0.0
1_12_161644_2,37.43,250.0,6.44,43.0,1.2,8.0,1.2,8.0,5.84,39.0,0.0,0.0,35.33,236.0,0.0,0.0,0.0,0.0,0.15,1.0,1.2,8.0,1.8,12.0,0.15,1.0,6.74,45.0,0.15,1.0,0.15,1.0,0.3,2.0,0.0,0.0
1_9_160936_67,35.89,215.0,5.18,31.0,1.84,11.0,0.83,5.0,5.01,30.0,0.17,1.0,39.23,235.0,0.0,0.0,0.0,0.0,0.17,1.0,1.84,11.0,1.34,8.0,0.0,0.0,6.34,38.0,0.0,0.0,0.33,2.0,0.17,1.0,0.0,0.0
2_31_164293_27,43.02,77.0,2.79,5.0,1.68,3.0,0.56,1.0,1.68,3.0,26.82,48.0,16.2,29.0,0.0,0.0,0.56,1.0,0.0,0.0,0.56,1.0,0.56,1.0,0.0,0.0,4.47,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,2.0
1_9_161128_131,30.24,424.0,4.99,70.0,1.0,14.0,1.07,15.0,7.28,102.0,0.07,1.0,40.51,568.0,0.36,5.0,0.07,1.0,0.0,0.0,2.5,35.0,1.57,22.0,0.0,0.0,6.63,93.0,0.29,4.0,0.78,11.0,0.29,4.0,0.0,0.0
4_106_173887_28,59.42,82.0,14.49,20.0,3.62,5.0,4.35,6.0,2.17,3.0,0.0,0.0,6.52,9.0,0.0,0.0,0.0,0.0,3.62,5.0,0.0,0.0,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,1.0,0.0,0.0,0.0,0.0
3_67_168418_20,63.67,382.0,12.17,73.0,2.0,12.0,2.33,14.0,2.5,15.0,0.0,0.0,10.0,60.0,0.17,1.0,0.17,1.0,0.0,0.0,0.17,1.0,0.17,1.0,0.0,0.0,3.33,20.0,0.0,0.0,0.17,1.0,0.67,4.0,0.0,0.0
2_21_163237_28,63.45,125.0,5.58,11.0,1.02,2.0,0.51,1.0,1.02,2.0,0.0,0.0,14.72,29.0,0.0,0.0,0.0,0.0,1.52,3.0,0.0,0.0,4.06,8.0,0.51,1.0,2.03,4.0,0.0,0.0,0.51,1.0,1.52,3.0,0.51,1.0
3_124_176473_20,28.13,227.0,4.09,33.0,0.74,6.0,4.96,40.0,8.55,69.0,0.0,0.0,39.53,319.0,0.12,1.0,0.0,0.0,0.12,1.0,3.1,25.0,1.24,10.0,0.0,0.0,5.58,45.0,0.0,0.0,0.37,3.0,0.5,4.0,0.0,0.0
3_66_168358_32,48.08,326.0,8.7,59.0,3.24,22.0,3.54,24.0,13.42,91.0,0.0,0.0,13.42,91.0,0.0,0.0,0.15,1.0,0.0,0.0,0.44,3.0,0.74,5.0,0.0,0.0,3.98,27.0,0.15,1.0,0.29,2.0,0.0,0.0,0.0,0.0
4_157_181621_26,65.35,132.0,23.76,48.0,1.49,3.0,0.99,2.0,0.99,2.0,0.0,0.0,1.98,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_20_163060_71,27.45,143.0,2.69,14.0,0.19,1.0,1.15,6.0,0.77,4.0,47.98,250.0,11.9,62.0,0.58,3.0,0.0,0.0,0.19,1.0,0.0,0.0,1.34,7.0,0.0,0.0,2.3,12.0,0.0,0.0,0.19,1.0,0.19,1.0,0.0,0.0
3_121_176083_56,32.84,243.0,5.27,39.0,0.81,6.0,2.84,21.0,4.59,34.0,0.14,1.0,40.95,303.0,0.0,0.0,0.14,1.0,0.27,2.0,1.35,10.0,1.76,13.0,0.0,0.0,6.62,49.0,0.41,3.0,0.27,2.0,0.14,1.0,0.0,0.0
2_54_167038_23,39.68,173.0,3.44,15.0,0.23,1.0,1.61,7.0,3.21,14.0,28.9,126.0,14.91,65.0,0.23,1.0,0.0,0.0,0.23,1.0,0.46,2.0,0.69,3.0,0.23,1.0,3.9,17.0,0.46,2.0,0.0,0.0,0.23,1.0,0.0,0.0
5_230_183760_2,70.31,341.0,18.97,92.0,0.21,1.0,2.68,13.0,2.47,12.0,0.0,0.0,2.68,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_132_178183_24,62.18,74.0,2.52,3.0,3.36,4.0,0.84,1.0,1.68,2.0,0.84,1.0,15.97,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,4.0,0.84,1.0,0.0,0.0,5.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_90_171496_4,57.45,158.0,13.09,36.0,0.73,2.0,1.09,3.0,5.82,16.0,0.0,0.0,11.27,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,5.0,0.0,0.0,5.82,16.0,0.36,1.0,0.0,0.0,0.0,0.0,0.36,1.0
3_116_175231_37,60.43,84.0,10.07,14.0,0.72,1.0,1.44,2.0,2.16,3.0,0.0,0.0,14.39,20.0,0.72,1.0,0.72,1.0,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_148_180241_1,71.43,315.0,6.35,28.0,0.68,3.0,3.4,15.0,2.72,12.0,0.68,3.0,12.47,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,1.0,0.23,1.0,0.68,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_34_164479_16,35.68,172.0,3.32,16.0,1.66,8.0,3.53,17.0,7.05,34.0,0.41,2.0,37.97,183.0,0.21,1.0,0.0,0.0,0.0,0.0,0.83,4.0,1.45,7.0,0.0,0.0,4.98,24.0,0.21,1.0,0.41,2.0,0.41,2.0,0.0,0.0
3_119_175771_50,46.55,27.0,17.24,10.0,0.0,0.0,0.0,0.0,15.52,9.0,0.0,0.0,13.79,8.0,5.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_32_164329_9,50.72,212.0,6.46,27.0,1.91,8.0,2.15,9.0,5.02,21.0,0.24,1.0,21.53,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.0,0.72,3.0,0.0,0.0,5.5,23.0,0.96,4.0,0.48,2.0,0.24,1.0,0.0,0.0
2_38_165034_74,53.28,187.0,3.7,13.0,3.7,13.0,3.42,12.0,4.27,15.0,2.85,10.0,16.24,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,4.0,1.42,5.0,0.0,0.0,6.27,22.0,0.0,0.0,0.57,2.0,0.0,0.0,0.0,0.0
3_67_168415_19,84.78,39.0,2.17,1.0,0.0,0.0,2.17,1.0,2.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_161_182437_25,46.81,323.0,13.04,90.0,1.59,11.0,4.93,34.0,4.93,34.0,0.29,2.0,19.57,135.0,0.29,2.0,0.0,0.0,0.0,0.0,0.14,1.0,0.87,6.0,0.0,0.0,3.77,26.0,0.14,1.0,0.14,1.0,0.29,2.0,0.0,0.0
4_165_182974_8,58.29,415.0,8.43,60.0,1.83,13.0,2.67,19.0,5.06,36.0,0.0,0.0,16.99,121.0,0.0,0.0,0.14,1.0,0.0,0.0,0.42,3.0,0.56,4.0,0.0,0.0,2.95,21.0,0.0,0.0,0.28,2.0,0.14,1.0,0.0,0.0
4_103_173428_19,80.97,285.0,1.7,6.0,0.28,1.0,0.85,3.0,1.99,7.0,0.0,0.0,10.23,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.0,0.57,2.0,0.0,0.0,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_35_164641_14,36.82,211.0,3.14,18.0,0.35,2.0,2.44,14.0,2.09,12.0,0.35,2.0,38.92,223.0,0.35,2.0,0.0,0.0,0.52,3.0,1.05,6.0,4.54,26.0,0.17,1.0,4.19,24.0,0.35,2.0,0.35,2.0,0.7,4.0,0.17,1.0
3_97_172582_27,39.39,65.0,37.58,62.0,3.03,5.0,6.06,10.0,0.61,1.0,0.0,0.0,6.06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.0,0.61,1.0,0.0,0.0,1.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_157_181657_38,72.92,35.0,12.5,6.0,0.0,0.0,4.17,2.0,4.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_77_170041_30,51.76,309.0,9.72,58.0,1.01,6.0,3.18,19.0,13.4,80.0,0.0,0.0,13.9,83.0,0.0,0.0,0.0,0.0,0.17,1.0,0.17,1.0,0.84,5.0,0.0,0.0,2.51,15.0,0.0,0.0,0.17,1.0,0.17,1.0,0.0,0.0
3_68_168712_28,88.89,80.0,1.11,1.0,0.0,0.0,3.33,3.0,3.33,3.0,0.0,0.0,2.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_123_176389_35,56.88,186.0,6.12,20.0,1.83,6.0,7.03,23.0,6.12,20.0,0.0,0.0,14.37,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,2.0,1.53,5.0,0.0,0.0,3.06,10.0,0.0,0.0,0.31,1.0,0.61,2.0,0.0,0.0
4_156_181501_44,72.55,37.0,15.69,8.0,0.0,0.0,5.88,3.0,0.0,0.0,0.0,0.0,3.92,2.0,1.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_132_178171_20,58.1,61.0,3.81,4.0,0.95,1.0,5.71,6.0,5.71,6.0,0.0,0.0,13.33,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.0,0.0,0.0,0.0,0.0,3.81,4.0,0.0,0.0,0.95,1.0,0.95,1.0,0.0,0.0
4_78_170200_36,54.67,503.0,7.28,67.0,2.07,19.0,2.83,26.0,5.0,46.0,0.43,4.0,14.24,131.0,0.11,1.0,0.43,4.0,0.11,1.0,0.43,4.0,1.41,13.0,0.11,1.0,6.96,64.0,0.0,0.0,0.43,4.0,0.22,2.0,0.0,0.0
3_133_178264_11,39.52,379.0,5.53,53.0,1.36,13.0,1.67,16.0,5.01,48.0,0.21,2.0,34.83,334.0,0.1,1.0,0.0,0.0,0.21,2.0,0.52,5.0,1.88,18.0,0.1,1.0,6.36,61.0,0.0,0.0,0.21,2.0,0.21,2.0,0.1,1.0
3_74_169630_4,50.0,214.0,7.48,32.0,0.23,1.0,2.34,10.0,5.37,23.0,0.0,0.0,23.13,99.0,0.0,0.0,0.0,0.0,0.23,1.0,3.27,14.0,0.47,2.0,0.0,0.0,5.61,24.0,0.23,1.0,0.47,2.0,0.0,0.0,0.0,0.0
4_151_180796_20_1,69.29,88.0,15.75,20.0,0.0,0.0,0.79,1.0,1.57,2.0,0.0,0.0,6.3,8.0,0.79,1.0,0.0,0.0,0.0,0.0,0.79,1.0,0.0,0.0,0.0,0.0,1.57,2.0,0.0,0.0,0.0,0.0,0.79,1.0,0.0,0.0
4_78_170125_11,56.74,223.0,6.36,25.0,2.54,10.0,3.31,13.0,3.56,14.0,0.76,3.0,20.1,79.0,0.0,0.0,0.0,0.0,0.25,1.0,0.76,3.0,0.25,1.0,0.0,0.0,2.54,10.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0
3_118_175468_15,75.0,78.0,7.69,8.0,2.88,3.0,10.58,11.0,1.92,2.0,0.0,0.0,1.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_123_176296_4,61.62,114.0,3.78,7.0,0.54,1.0,8.65,16.0,4.86,9.0,0.0,0.0,13.51,25.0,0.54,1.0,0.0,0.0,0.0,0.0,1.08,2.0,0.54,1.0,0.0,0.0,2.16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_161_182365_1,49.03,253.0,11.43,59.0,1.74,9.0,2.13,11.0,4.26,22.0,0.0,0.0,21.51,111.0,0.0,0.0,0.0,0.0,0.39,2.0,0.19,1.0,0.97,5.0,0.0,0.0,4.26,22.0,0.0,0.0,0.58,3.0,0.97,5.0,0.19,1.0
3_71_169195_26,29.23,285.0,4.82,47.0,0.82,8.0,2.87,28.0,7.08,69.0,0.0,0.0,40.41,394.0,0.41,4.0,0.1,1.0,0.21,2.0,1.54,15.0,1.33,13.0,0.1,1.0,8.21,80.0,0.21,2.0,0.51,5.0,0.0,0.0,0.1,1.0
3_113_174871_37,57.47,50.0,5.75,5.0,5.75,5.0,0.0,0.0,4.6,4.0,0.0,0.0,22.99,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_103_173383_4,50.0,230.0,7.39,34.0,1.3,6.0,3.04,14.0,1.52,7.0,0.0,0.0,25.22,116.0,0.43,2.0,0.0,0.0,0.22,1.0,0.0,0.0,1.96,9.0,0.0,0.0,5.43,25.0,0.22,1.0,0.0,0.0,0.22,1.0,0.22,1.0
3_64_168091_14,90.0,36.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_42_165346_12,63.72,353.0,4.87,27.0,1.81,10.0,4.69,26.0,3.97,22.0,0.18,1.0,13.18,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.0,0.9,5.0,0.0,0.0,3.61,20.0,0.0,0.0,0.18,1.0,0.0,0.0,0.0,0.0
2_51_166351_44,34.2,288.0,3.92,33.0,1.43,12.0,1.66,14.0,6.89,58.0,1.66,14.0,34.2,288.0,1.54,13.0,0.0,0.0,0.12,1.0,0.95,8.0,2.61,22.0,0.12,1.0,6.29,53.0,0.12,1.0,0.36,3.0,0.36,3.0,0.0,0.0
3_133_178591_120,46.58,34.0,5.48,4.0,0.0,0.0,2.74,2.0,6.85,5.0,0.0,0.0,30.14,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_11_161344_6,19.78,176.0,3.71,33.0,1.35,12.0,1.57,14.0,5.73,51.0,0.0,0.0,51.35,457.0,0.0,0.0,0.11,1.0,0.0,0.0,3.48,31.0,4.04,36.0,0.0,0.0,7.3,65.0,0.34,3.0,0.0,0.0,0.34,3.0,0.0,0.0
3_94_172231_12,63.27,93.0,4.08,6.0,0.0,0.0,2.04,3.0,4.76,7.0,0.0,0.0,17.01,25.0,0.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.0,0.0,0.0,0.0,0.0,0.68,1.0,0.68,1.0
4_138_179191_7_1,49.6,495.0,6.21,62.0,2.2,22.0,3.51,35.0,5.21,52.0,0.2,2.0,18.84,188.0,0.1,1.0,0.0,0.0,0.0,0.0,0.6,6.0,2.0,20.0,0.1,1.0,5.91,59.0,0.1,1.0,0.6,6.0,0.1,1.0,0.1,1.0
2_49_166105_29,54.97,282.0,5.85,30.0,1.95,10.0,1.75,9.0,2.34,12.0,1.95,10.0,21.83,112.0,0.19,1.0,0.0,0.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,23.0,0.0,0.0,0.0,0.0,0.39,2.0,0.0,0.0
4_165_182965_5,55.18,245.0,7.66,34.0,1.58,7.0,2.25,10.0,5.41,24.0,0.23,1.0,19.59,87.0,0.0,0.0,0.23,1.0,0.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,14.0,0.0,0.0,0.45,2.0,0.45,2.0,0.0,0.0
4_136_178933_17,33.27,341.0,6.73,69.0,0.49,5.0,2.15,22.0,4.2,43.0,0.2,2.0,39.02,400.0,0.2,2.0,0.0,0.0,0.1,1.0,0.88,9.0,2.34,24.0,0.0,0.0,6.83,70.0,0.59,6.0,0.59,6.0,0.1,1.0,0.0,0.0
4_167_183337_40,33.33,22.0,60.61,40.0,3.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_91_171643_31,45.37,98.0,4.17,9.0,0.46,1.0,9.72,21.0,3.7,8.0,1.85,4.0,25.46,55.0,0.93,2.0,0.0,0.0,0.0,0.0,0.46,1.0,0.93,2.0,0.0,0.0,1.85,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_31_164260_16,69.5,139.0,3.0,6.0,3.0,6.0,6.0,12.0,2.0,4.0,2.0,4.0,8.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_134_178648_7,43.88,251.0,4.2,24.0,2.27,13.0,4.2,24.0,5.07,29.0,0.17,1.0,27.97,160.0,0.0,0.0,0.35,2.0,0.17,1.0,1.22,7.0,1.22,7.0,0.0,0.0,4.55,26.0,0.17,1.0,0.17,1.0,0.52,3.0,0.0,0.0
2_27_163855_30,16.67,8.0,2.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,30.0,6.25,3.0,2.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_92_171940_94,53.8,198.0,8.15,30.0,1.9,7.0,2.72,10.0,6.52,24.0,0.0,0.0,20.11,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,3.0,0.0,0.0,1.09,4.0,0.0,0.0,0.82,3.0,0.54,2.0,0.0,0.0
3_129_177772_37,12.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.0,8.54,7.0,14.63,12.0,53.66,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_127_177499_92,33.33,338.0,0.3,3.0,0.2,2.0,0.1,1.0,0.0,0.0,0.0,0.0,12.03,122.0,27.71,281.0,20.61,209.0,2.17,22.0,0.0,0.0,0.3,3.0,0.1,1.0,0.3,3.0,0.1,1.0,0.0,0.0,1.78,18.0,0.0,0.0
3_66_168325_21,54.26,102.0,17.02,32.0,4.79,9.0,5.85,11.0,4.79,9.0,0.0,0.0,5.85,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,7.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3_129_177763_34_2,16.33,8.0,0.0,0.0,2.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.33,8.0,12.24,6.0,51.02,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
